user_id,location,age
196775,"toronto, ontario, canada",
237914,"port murray, new jersey, usa",
272887,"east greenwich, rhode island, usa",28.0
115572,"darlington, south carolina, usa",23.0
168464,"antioch, illinois, usa",11.0
260473,"zaragoza, spain, spain",27.0
152291,"rochester, minnesota, usa",
4370,"kingston, ontario, canada",46.0
5490,"lake charles, louisiana, usa",33.0
24348,"sacramento, california, usa",34.0
27352,"st. louis, missouri, usa",
59059,"sarasota, florida, usa",19.0
59612,"iowa city, iowa, usa",
60211,"pearland, texas, usa",
64073,"franklin, pennsylvania, usa",
67677,"pleasanton, california, usa",50.0
70878,"kingston, ,",
71716,"americus, georgia, usa",36.0
78573,"easley, south carolina, usa",23.0
81578,"kannapolis, north carolina, usa",32.0
82082,"sydney, new south wales, australia",32.0
86489,"toledo, ohio, usa",26.0
95506,"chester, cheshire, united kingdom",42.0
97875,"sitka, alaska, usa",30.0
98671,"ennis, montana, usa",
104939,"morehead, kentucky, usa",43.0
114592,"milwaukee, wisconsin, usa",25.0
115724,"belleville, illinois, usa",
117130,"lincoln, nebraska, usa",30.0
128276,"los angeles, ,",34.0
130543,"surrey, british columbia, canada",22.0
135398,"alexandria, kentucky, usa",40.0
138954,"north platte, nebraska, usa",
140005,"washington, dc, usa",35.0
146573,"tucson, arizona, usa",45.0
150587,"iowa city, iowa, usa",61.0
163512,"winston-salem, north carolina, usa",
164944,"lyon, rhone, france",23.0
170054,"ottawa, ,",
170499,"wadsworth, ohio, usa",26.0
170866,"winston-salem, north carolina, usa",
183132,"albuquerque, new mexico, usa",
183146,"albuquerque, new mexico, usa",49.0
185163,"manotick, ,",
187584,"rock hill, ,",
196891,"quinton,, virginia, usa",63.0
205145,"lansdowne, pennsylvania, usa",
208715,"cantrall, illinois, usa",
209317,"raleigh, north carolina, usa",
218615,"snoqualmie, washington, usa",
219065,"daly city, , usa",
219631,"modesto, california, usa",
220608,"pasadena, california, usa",32.0
221557,"madison, ,",30.0
222210,"new york, new york, usa",
223164,"jacksonville, florida, usa",
223238,"kalamazoo, ,",21.0
227467,"san francisco, california, usa",
237433,"king of prussia, pennsylvania, usa",
237536,"hudson, ohio, usa",
240677,"palmetto, florida, usa",56.0
243490,"fort collins, colorado, usa",
246088,"toronto, ontario, canada",67.0
246304,"manhattan, new york, usa",25.0
252279,"battle ground, washington, usa",20.0
254153,"los angeles, california, usa",
255858,"eugene, oregon, usa",23.0
258614,"kyiv, kyiv, ukraine",
259006,"saginaw, michigan, usa",28.0
259258,"roberts, montana, usa",32.0
267251,"fairbanks, alaska, usa",
269438,"toronto, ,",
269550,"burnaby, british columbia, canada",
270629,"greenwood, british columbia, canada",
271016,"green bay, wisconsin, usa",
271833,"charleston, south carolina, usa",
274701,"west vancouver, british columbia, canada",23.0
160381,"marysville, california, usa",27.0
217934,"bennington, vermont, usa",46.0
236754,"bronx, new york, usa",25.0
91258,"north hollywood, california, usa",30.0
122883,"baltimore, maryland, usa",
137384,"le cellier, pays de la loire, france",32.0
141309,"saskatoon, saskatchewan, canada",27.0
152428,"christchurch, canterbury, new zealand",26.0
159211,"delft, zh,",30.0
198114,"rochester, new york, usa",
132786,"boulder, colorado, usa",42.0
153284,"olympia, washington, usa",
34801,"henderson, nevada, usa",47.0
115678,"fridley, minnesota, usa",
180580,"soquel, california, usa",
206219,"oliva de plasencia, cáceres, spain",19.0
6840,"gloucester, massachusetts, usa",17.0
34075,"plano, texas, usa",25.0
37512,"tulsa, oklahoma, usa",27.0
113266,"lisboa, lisboa, portugal",25.0
135673,"hafnarfjordur, reykjavik, iceland",26.0
139327,"liverpool, merseyside, united kingdom",24.0
161882,"lasalle, ontario, canada",49.0
167761,"new york, new york, usa",24.0
175978,"somewhere, new jersey, usa",27.0
261291,"wichita, kansas, usa",
265194,"blacksburg, virginia, usa",25.0
2738,"milano, lombardia, italy",32.0
5899,"ulm, baden-wuerttemberg, germany",25.0
20946,"vancouver, british columbia, canada",
25359,"poway, california, usa",38.0
42491,"mountain view, california, usa",43.0
48305,"manchester, new hampshire, usa",
50129,"reynolds, ,",
68309,"brooklyn, new york, usa",43.0
69684,"philadelphia, pennsylvania, usa",33.0
72261,"riverton, new jersey, usa",21.0
73479,"fairview, west virginia, usa",16.0
94630,"allegan, michigan, usa",
167944,"buffalo, ,",
199871,"kokomo, indiana, usa",
215745,"münchen, bayern, germany",24.0
220371,"waltham, massachusetts, usa",18.0
230052,"grand rapids, michigan, usa",29.0
236700,"porto alegre, rio grande do sul, brazil",
244242,"truckee, california, usa",39.0
54578,"quincy, massachusetts,",
109639,"palatine, ,",22.0
28953,"woodville, wisconsin, usa",34.0
177040,"cicero, new york, usa",27.0
37426,"carson city, nevada, usa",55.0
116555,"virginia, minnesota, usa",43.0
247958,"big river, california, usa",44.0
2030,"seabeck, washington, usa",31.0
65409,"seattle, washington, usa",44.0
66129,"san diego, california, usa",29.0
68729,"ottawa, ontario, canada",58.0
118871,"new york, new york, usa",
109278,"bronx, new york, usa",24.0
114085,"streamwood, illinois, usa",
8839,"toronto, ontario, canada",
15367,"houston, texas, usa",34.0
23065,"plymouth, massachusetts, usa",26.0
32530,"simpsonville, south carolina, usa",36.0
46350,"granger, indiana, usa",
58529,"denver, colorado, usa",36.0
73795,"houston, ,",
88817,"alexandria, louisiana, usa",36.0
98525,"los angeles, california, usa",22.0
173999,"lignières, neuchâtel, switzerland",33.0
206675,"asheville, north carolina, usa",14.0
208555,"oakland, new jersey, usa",12.0
223953,"vashon island, washington, usa",29.0
259625,"meridian, texas, usa",
260419,"fairview, oregon, usa",32.0
264892,"riverside, california, usa",23.0
7528,"arlington heights, illinois, usa",
138783,"little rock, arkansas, usa",
204393,"orlando, florida, usa",23.0
150026,"greenville, south carolina, usa",25.0
202706,"shelby township, michigan, usa",
273307,"san francisco, california, usa",
4228,"austin, texas, usa",41.0
30554,"corvallis, oregon, usa",22.0
35966,"norfolk, virginia, usa",
36635,"o fallon, missouri, usa",30.0
36724,"st andrews, new brunswick, canada",
54193,"bartlesville, oklahoma, usa",27.0
61296,"augusta, georgia, usa",24.0
85875,"dublin, california, usa",30.0
98860,"plaistow, ,",
108155,"indianapolis, indiana, usa",29.0
109357,"leuven, vlaams-brabant, belgium",
123257,"circleville, ohio, usa",20.0
125885,"houston, texas, usa",
127893,"washington, dc, usa",32.0
138176,"lansdale, pennsylvania, usa",35.0
146281,"fremont, california, usa",28.0
152295,"portland, oregon, usa",
167556,"west hollywood, california, usa",33.0
179734,"greenville, texas, usa",26.0
189678,"stamford, connecticut, usa",43.0
217056,"peoria, arizona, usa",30.0
223954,"marina del rey, california, usa",
229816,"trieste, friuli venezia giulia, italy",25.0
231993,"akron, ohio, usa",26.0
240333,"sheffield, south yorkshire, united kingdom",33.0
245851,"rochester, new york, usa",31.0
250006,"glendale, california, usa",36.0
265784,"san jose, california, usa",34.0
4785,"litchfield, connecticut, usa",30.0
16121,"tarrytown, new york, usa",37.0
22252,"elmhurst, new york, usa",38.0
35841,"st. thomas, ontario, canada",27.0
36103,"chicago, illinois, usa",
42887,"san jose, california, usa",30.0
43052,"san francisco, , usa",30.0
60476,"coquitlam, british columbia, canada",35.0
73955,"toronto, ontario, canada",
102939,"federal way, washington, usa",47.0
112402,"east burke, vermont, usa",36.0
114634,"bucharest, n/a, romania",
117925,"santa ana, california, usa",40.0
118528,"newton, massachusetts, usa",27.0
130705,"sydney, new south wales, australia",29.0
163871,"new york, new york, usa",
168500,"lancaster, pennsylvania, usa",30.0
186032,"sandy, oregon, usa",36.0
197000,"st louis, missouri, usa",
210174,", , singapore",
211152,"ava, missouri, usa",33.0
228652,"toronto, ,",
235805,"edinburgh, scotland, united kingdom",27.0
248718,"hyde park, new york, usa",43.0
249598,"dallas, texas, usa",25.0
65032,"norwood, massachusetts, usa",17.0
104550,"lisboa, lisboa, portugal",22.0
167507,"cardiff, wales, united kingdom",21.0
70703,"porto, n/a, portugal",33.0
140863,"bonn, nordrhein-westfalen, germany",32.0
207623,"karlsruhe, baden-wuerttemberg, germany",38.0
16949,"cadillac, michigan, usa",49.0
67174,"lawrence, kansas, usa",20.0
68561,"hendersonville, north carolina, usa",59.0
169357,"sherrills ford, north carolina, usa",64.0
174848,"metuchen, new jersey, usa",
221887,"anderson, south carolina, usa",
229499,"seattle, washington, usa",16.0
253228,"harrisonburg, virginia, usa",
63923,"dublin, dublin, ireland",21.0
83110,"wilmington, north carolina, usa",45.0
141794,"milano, lombardia, italy",30.0
202919,"waterloo, new york, usa",
113955,"webster, new york, usa",16.0
119168,"maynooth, kildare, ireland",17.0
119248,"fpo, ap, usa",12.0
129531,"prospect, ,",
179216,"sevilla, sevilla, spain",25.0
203877,"scottsdale, arizona, usa",
236668,"kanata, ontario, canada",20.0
383,"carmichael, california, usa",
6333,"san jose, california, usa",45.0
16781,"marion, iowa, usa",
19725,"seattle, washington, usa",
30887,"new milford, connecticut, usa",38.0
31158,"clyde, ohio, usa",33.0
37454,"dallas, texas, usa",24.0
40838,"wimberley, texas, usa",54.0
41177,"austin, texas, usa",38.0
77971,"east greenbush, new york, usa",60.0
82917,"middlesex, vermont, usa",
89913,"baltimore, maryland, usa",
96422,"playa del rey, california, usa",30.0
107326,"denver, colorado, usa",28.0
122643,"cincinnati, ohio, usa",
126044,"olivehurst, ,",53.0
127795,"schaumburg, illinois, usa",
130882,"lahore, punjab, pakistan",28.0
130952,"brigden, ontario, canada",15.0
133950,"san diego, california, usa",
134171,"pompano beach, florida, usa",39.0
134641,"dartmouth, nova scotia, canada",48.0
135043,"suffolk, virginia, usa",
136014,"seattle, washington, usa",
137065,"san francisco, california, usa",39.0
151122,"olympia, washington, usa",42.0
151470,"lutz, florida, usa",
154791,"new haven, connecticut, usa",
155450,"macon, georgia, usa",
161995,"portland, oregon, usa",
168636,"cumming, georgia, usa",
170255,"belmont, massachusetts, usa",
172119,"alexandria, virginia, usa",28.0
184121,"new freedom, pennsylvania, usa",37.0
186446,"norwood, massachusetts, usa",47.0
196113,"austin, texas, usa",
198306,"winchester, connecticut, usa",15.0
201519,"boulder, colorado, usa",45.0
208064,"portland, oregon, usa",
208683,"san jose, california, usa",
209148,"cincinnati, ohio, usa",33.0
213598,"homer, alaska, usa",28.0
216877,"janesville, wisconsin, usa",29.0
217458,"houston, texas, usa",43.0
220660,"chicago, illinois, usa",63.0
222363,"edmonton, alberta, canada",47.0
236943,"evergreen, colorado, usa",42.0
237646,"rockville, maryland, usa",56.0
239460,"two harbors, california, usa",26.0
252843,"ogden, utah, usa",
259622,"houston, texas, usa",
262051,"grosse pointe, michigan,",
262666,"halifax, nova scotia, canada",
268239,"rock hill, south carolina, usa",
36741,"hr. grace, newfoundland, canada",24.0
100454,"jacksonville, florida, usa",23.0
242465,"visalia, california, usa",36.0
255856,"st. louis, missouri, usa",27.0
132981,"chicago, ,",35.0
169600,"lisboa, miraflores, portugal",28.0
12137,"north vancouver, british columbia, canada",
18176,"brookfield, illinois, usa",
18689,"pullman, washington, usa",
40450,"midland, texas, usa",
69790,"sydney, new south wales, australia",41.0
74691,"birmingham, alabama, usa",49.0
100815,"vancouver, british columbia, canada",30.0
108485,"roseburg, oregon, usa",32.0
119066,"norfolk, virginia, australia",25.0
127384,"gainesville, texas, usa",32.0
131166,"san antonio, texas, usa",
137211,"charlotte, north carolina, usa",
139300,"nürnberg, bayern, germany",28.0
152548,"billerica, massachusetts, usa",30.0
153950,"dover-foxcroft, maine, usa",
161265,"annapolis, maryland, usa",44.0
168999,"oshkosh, wisconsin, usa",28.0
174138,"avon park, florida, usa",
191452,"mafra, lisbon, portugal",39.0
205765,"minneapolis, minnesota, usa",27.0
218010,"vancouver, british columbia, canada",30.0
225659,"madrid, madrid, spain",35.0
243759,"lock haven, pennsylvania, usa",51.0
250368,"clovis, california, usa",
250935,"chester, cheshire,",
252775,"colchester, england, united kingdom",24.0
252806,"elkridge, maryland, usa",37.0
257707,"stafford, virginia, usa",
262902,"sydney, new south wales, australia",32.0
271000,"cambridge, massachusetts, usa",
141600,"dallas, texas, usa",35.0
275264,"philadelphia, pennsylvania, usa",35.0
150663,"nightsky, oregon, usa",24.0
250733,"melbourne, victoria, australia",
15135,"shreveport, louisiana, usa",33.0
113203,"sackville, new brunswick, canada",23.0
163523,"lr. sackville, nova scotia, canada",54.0
87607,"seattle, washington, usa",
130869,"melbourne, florida, usa",
234721,"hazelwood, missouri, usa",
239748,"tigard, ,",46.0
260324,"goteborg, n/a, sweden",31.0
3669,"williamsburg, massachusetts, usa",
197609,"owensville, indiana, usa",33.0
20294,"san diego, california, usa",
20418,"new york, new york, usa",21.0
29846,"newport news, virginia, usa",49.0
38345,"oviedo, florida, usa",46.0
50110,"olympia, washington, usa",60.0
50205,"oceanside, california, usa",62.0
59595,"peoria, arizona, usa",
71800,"sunnyvale, california, usa",
98988,"omaha, nebraska,",42.0
100121,"kansas city, missouri, usa",47.0
123238,"florissant, missouri, usa",57.0
126149,"salt lake city, utah, usa",
144811,"brantford, ontario, canada",44.0
151263,"baltimore, maryland, usa",
176102,"exton, ,",
185519,"tallahassee, florida, usa",40.0
188676,"eastern san fernando valley, california, usa",38.0
237275,"westminster, maryland, usa",69.0
250367,"denver, colorado, usa",34.0
267830,"fort worth, texas, usa",
269076,"leiden, zuid-holland, netherlands",28.0
273507,"new orleans, louisiana, usa",41.0
31230,"london, england, united kingdom",42.0
43118,"lisboa, lisboa, portugal",24.0
125474,"wien, wien, austria",26.0
111888,"los angeles, california, usa",50.0
114798,"jacksonville, florida, usa",35.0
173122,"saint paul, minnesota, usa",28.0
1725,"palma, illes balears, united kingdom",25.0
19440,"frascati, toscana, italy",
30127,"lynchburg, virginia, usa",
31008,"london, england, united kingdom",29.0
52021,"lodi, california, usa",27.0
52673,"barcelona, catalunya, spain",26.0
54898,"pine beach, new jersey, usa",35.0
71902,"oakton, virginia, usa",
73798,"astoria, new york, usa",33.0
95360,"austin, texas, usa",29.0
97343,"san francisco, california, usa",31.0
104489,"madrid, madrid, spain",26.0
123597,"toronto, ontario, canada",44.0
128610,"fort myers beach, ,",48.0
134225,"omaha, nebraska, usa",25.0
144316,"pasadena, california, usa",39.0
149647,"madrid, madrid, spain",27.0
154129,"san francisco, california, usa",31.0
161462,"calgary, alberta, canada",18.0
168719,"whittier, california, usa",61.0
190448,"highland hts., ohio, usa",39.0
192727,"houston, texas, usa",50.0
203058,"virginia beach, virginia, usa",32.0
208788,"mesa, arizona, usa",23.0
218640,"sacramento, california, usa",
219671,"little rock, arkansas, usa",35.0
225996,"belton, texas, usa",20.0
236595,"richmond, british columbia, canada",19.0
245188,"halifax, nova scotia, canada",55.0
253797,"parma, ohio, usa",40.0
272786,"lexington, south carolina, usa",23.0
278582,"slidell, louisiana, usa",
